"Datum";"+A/84121509 [kW]";"Status";
"17.10.2024 11:45:00";0,042;"namìøená data OK";
"17.10.2024 12:00:00";0,031;"namìøená data OK";
"17.10.2024 12:15:00";0,003;"namìøená data OK";
"17.10.2024 12:30:00";0,013;"namìøená data OK";
"17.10.2024 12:45:00";0,003;"namìøená data OK";
"17.10.2024 13:00:00";0;"namìøená data OK";
"17.10.2024 13:15:00";0;"namìøená data OK";
"17.10.2024 13:30:00";0;"namìøená data OK";
"17.10.2024 13:45:00";0;"namìøená data OK";
"17.10.2024 14:00:00";0,034;"namìøená data OK";
"17.10.2024 14:15:00";0,001;"namìøená data OK";
"17.10.2024 14:30:00";0,001;"namìøená data OK";
"17.10.2024 14:45:00";0,174;"namìøená data OK";
"17.10.2024 15:00:00";0,003;"namìøená data OK";
"17.10.2024 15:15:00";0,016;"namìøená data OK";
"17.10.2024 15:30:00";0,003;"namìøená data OK";
"17.10.2024 15:45:00";0,006;"namìøená data OK";
"17.10.2024 16:00:00";0,005;"namìøená data OK";
"17.10.2024 16:15:00";0,01;"namìøená data OK";
"17.10.2024 16:30:00";0,032;"namìøená data OK";
"17.10.2024 16:45:00";1,95;"namìøená data OK";
"17.10.2024 17:00:00";3,388;"namìøená data OK";
"17.10.2024 17:15:00";1,232;"namìøená data OK";
"17.10.2024 17:30:00";0,494;"namìøená data OK";
"17.10.2024 17:45:00";0,5;"namìøená data OK";
"17.10.2024 18:00:00";0,254;"namìøená data OK";
"17.10.2024 18:15:00";0,193;"namìøená data OK";
"17.10.2024 18:30:00";0,241;"namìøená data OK";
"17.10.2024 18:45:00";0,213;"namìøená data OK";
"17.10.2024 19:00:00";0,222;"namìøená data OK";
"17.10.2024 19:15:00";0,236;"namìøená data OK";
"17.10.2024 19:30:00";0,2;"namìøená data OK";
"17.10.2024 19:45:00";0,366;"namìøená data OK";
"17.10.2024 20:00:00";1,115;"namìøená data OK";
"17.10.2024 20:15:00";2,431;"namìøená data OK";
"17.10.2024 20:30:00";1,743;"namìøená data OK";
"17.10.2024 20:45:00";2,108;"namìøená data OK";
"17.10.2024 21:00:00";1,179;"namìøená data OK";
"17.10.2024 21:15:00";0,731;"namìøená data OK";
"17.10.2024 21:30:00";0,719;"namìøená data OK";
"17.10.2024 21:45:00";0,923;"namìøená data OK";
"17.10.2024 22:00:00";0,999;"namìøená data OK";
"17.10.2024 22:15:00";0,43;"namìøená data OK";
"17.10.2024 22:30:00";0,439;"namìøená data OK";
"17.10.2024 22:45:00";0,427;"namìøená data OK";
"17.10.2024 23:00:00";0,391;"namìøená data OK";
"17.10.2024 23:15:00";0,448;"namìøená data OK";
"17.10.2024 23:30:00";0,286;"namìøená data OK";
"17.10.2024 23:45:00";0,369;"namìøená data OK";
"17.10.2024 24:00:00";0,275;"namìøená data OK";
"18.10.2024 00:15:00";0,332;"namìøená data OK";
"18.10.2024 00:30:00";0,324;"namìøená data OK";
"18.10.2024 00:45:00";0,251;"namìøená data OK";
"18.10.2024 01:00:00";0,235;"namìøená data OK";
"18.10.2024 01:15:00";0,226;"namìøená data OK";
"18.10.2024 01:30:00";0,244;"namìøená data OK";
"18.10.2024 01:45:00";0,203;"namìøená data OK";
"18.10.2024 02:00:00";0,239;"namìøená data OK";
"18.10.2024 02:15:00";0,183;"namìøená data OK";
"18.10.2024 02:30:00";0,237;"namìøená data OK";
"18.10.2024 02:45:00";0,186;"namìøená data OK";
"18.10.2024 03:00:00";0,228;"namìøená data OK";
"18.10.2024 03:15:00";0,199;"namìøená data OK";
"18.10.2024 03:30:00";0,218;"namìøená data OK";
"18.10.2024 03:45:00";0,211;"namìøená data OK";
"18.10.2024 04:00:00";0,214;"namìøená data OK";
"18.10.2024 04:15:00";0,221;"namìøená data OK";
"18.10.2024 04:30:00";0,203;"namìøená data OK";
"18.10.2024 04:45:00";0,228;"namìøená data OK";
"18.10.2024 05:00:00";0,194;"namìøená data OK";
"18.10.2024 05:15:00";0,234;"namìøená data OK";
"18.10.2024 05:30:00";0,182;"namìøená data OK";
"18.10.2024 05:45:00";0,246;"namìøená data OK";
"18.10.2024 06:00:00";0,401;"namìøená data OK";
"18.10.2024 06:15:00";0,681;"namìøená data OK";
"18.10.2024 06:30:00";0,475;"namìøená data OK";
"18.10.2024 06:45:00";0,214;"namìøená data OK";
"18.10.2024 07:00:00";0,195;"namìøená data OK";
"18.10.2024 07:15:00";0,194;"namìøená data OK";
"18.10.2024 07:30:00";0,208;"namìøená data OK";
"18.10.2024 07:45:00";0,175;"namìøená data OK";
"18.10.2024 08:00:00";0,212;"namìøená data OK";
"18.10.2024 08:15:00";0,168;"namìøená data OK";
"18.10.2024 08:30:00";0,22;"namìøená data OK";
"18.10.2024 08:45:00";0,298;"namìøená data OK";
"18.10.2024 09:00:00";0,313;"namìøená data OK";
"18.10.2024 09:15:00";0,054;"namìøená data OK";
"18.10.2024 09:30:00";0,085;"namìøená data OK";
"18.10.2024 09:45:00";0,067;"namìøená data OK";
"18.10.2024 10:00:00";0,061;"namìøená data OK";
"18.10.2024 10:15:00";0,011;"namìøená data OK";
"18.10.2024 10:30:00";0,025;"namìøená data OK";
"18.10.2024 10:45:00";0,025;"namìøená data OK";
"18.10.2024 11:00:00";0,005;"namìøená data OK";
"18.10.2024 11:15:00";0,003;"namìøená data OK";
"18.10.2024 11:30:00";0,004;"namìøená data OK";
"18.10.2024 11:45:00";0,051;"namìøená data OK";
"18.10.2024 12:00:00";0,004;"namìøená data OK";
"18.10.2024 12:15:00";0,002;"namìøená data OK";
"18.10.2024 12:30:00";0,115;"namìøená data OK";
"18.10.2024 12:45:00";0,042;"namìøená data OK";
"18.10.2024 13:00:00";0,018;"namìøená data OK";
"18.10.2024 13:15:00";0;"namìøená data OK";
"18.10.2024 13:30:00";0,001;"namìøená data OK";
"18.10.2024 13:45:00";0;"namìøená data OK";
"18.10.2024 14:00:00";0;"namìøená data OK";
"18.10.2024 14:15:00";0,499;"namìøená data OK";
"18.10.2024 14:30:00";0,106;"namìøená data OK";
"18.10.2024 14:45:00";0,616;"namìøená data OK";
"18.10.2024 15:00:00";0,002;"namìøená data OK";
"18.10.2024 15:15:00";0,211;"namìøená data OK";
"18.10.2024 15:30:00";0,658;"namìøená data OK";
"18.10.2024 15:45:00";0,013;"namìøená data OK";
"18.10.2024 16:00:00";0;"namìøená data OK";
"18.10.2024 16:15:00";0;"namìøená data OK";
"18.10.2024 16:30:00";0,001;"namìøená data OK";
"18.10.2024 16:45:00";0,001;"namìøená data OK";
"18.10.2024 17:00:00";0;"namìøená data OK";
"18.10.2024 17:15:00";0,007;"namìøená data OK";
"18.10.2024 17:30:00";0,023;"namìøená data OK";
"18.10.2024 17:45:00";0,051;"namìøená data OK";
"18.10.2024 18:00:00";0,182;"namìøená data OK";
"18.10.2024 18:15:00";0,181;"namìøená data OK";
"18.10.2024 18:30:00";0,198;"namìøená data OK";
"18.10.2024 18:45:00";0,155;"namìøená data OK";
"18.10.2024 19:00:00";0,207;"namìøená data OK";
"18.10.2024 19:15:00";0,155;"namìøená data OK";
"18.10.2024 19:30:00";0,202;"namìøená data OK";
"18.10.2024 19:45:00";0,162;"namìøená data OK";
"18.10.2024 20:00:00";0,193;"namìøená data OK";
"18.10.2024 20:15:00";0,176;"namìøená data OK";
"18.10.2024 20:30:00";0,183;"namìøená data OK";
"18.10.2024 20:45:00";0,178;"namìøená data OK";
"18.10.2024 21:00:00";0,172;"namìøená data OK";
"18.10.2024 21:15:00";0,192;"namìøená data OK";
"18.10.2024 21:30:00";0,163;"namìøená data OK";
"18.10.2024 21:45:00";0,198;"namìøená data OK";
"18.10.2024 22:00:00";0,155;"namìøená data OK";
"18.10.2024 22:15:00";0,21;"namìøená data OK";
"18.10.2024 22:30:00";0,151;"namìøená data OK";
"18.10.2024 22:45:00";0,203;"namìøená data OK";
"18.10.2024 23:00:00";0,156;"namìøená data OK";
"18.10.2024 23:15:00";0,197;"namìøená data OK";
"18.10.2024 23:30:00";0,165;"namìøená data OK";
"18.10.2024 23:45:00";0,189;"namìøená data OK";
"18.10.2024 24:00:00";0,173;"namìøená data OK";
"19.10.2024 00:15:00";0,181;"namìøená data OK";
"19.10.2024 00:30:00";0,179;"namìøená data OK";
"19.10.2024 00:45:00";0,171;"namìøená data OK";
"19.10.2024 01:00:00";0,187;"namìøená data OK";
"19.10.2024 01:15:00";0,166;"namìøená data OK";
"19.10.2024 01:30:00";0,194;"namìøená data OK";
"19.10.2024 01:45:00";0,157;"namìøená data OK";
"19.10.2024 02:00:00";0,2;"namìøená data OK";
"19.10.2024 02:15:00";0,154;"namìøená data OK";
"19.10.2024 02:30:00";0,208;"namìøená data OK";
"19.10.2024 02:45:00";0,153;"namìøená data OK";
"19.10.2024 03:00:00";0,2;"namìøená data OK";
"19.10.2024 03:15:00";0,163;"namìøená data OK";
"19.10.2024 03:30:00";0,192;"namìøená data OK";
"19.10.2024 03:45:00";0,168;"namìøená data OK";
"19.10.2024 04:00:00";0,187;"namìøená data OK";
"19.10.2024 04:15:00";0,179;"namìøená data OK";
"19.10.2024 04:30:00";0,178;"namìøená data OK";
"19.10.2024 04:45:00";0,182;"namìøená data OK";
"19.10.2024 05:00:00";0,171;"namìøená data OK";
"19.10.2024 05:15:00";0,189;"namìøená data OK";
"19.10.2024 05:30:00";0,164;"namìøená data OK";
"19.10.2024 05:45:00";0,193;"namìøená data OK";
"19.10.2024 06:00:00";0,156;"namìøená data OK";
"19.10.2024 06:15:00";0,202;"namìøená data OK";
"19.10.2024 06:30:00";0,15;"namìøená data OK";
"19.10.2024 06:45:00";0,205;"namìøená data OK";
"19.10.2024 07:00:00";0,151;"namìøená data OK";
"19.10.2024 07:15:00";0,205;"namìøená data OK";
"19.10.2024 07:30:00";0,157;"namìøená data OK";
"19.10.2024 07:45:00";0,193;"namìøená data OK";
"19.10.2024 08:00:00";0,161;"namìøená data OK";
"19.10.2024 08:15:00";0,049;"namìøená data OK";
"19.10.2024 08:30:00";0;"namìøená data OK";
"19.10.2024 08:45:00";0;"namìøená data OK";
"19.10.2024 09:00:00";0;"namìøená data OK";
"19.10.2024 09:15:00";0;"namìøená data OK";
"19.10.2024 09:30:00";0;"namìøená data OK";
"19.10.2024 09:45:00";0;"namìøená data OK";
"19.10.2024 10:00:00";0;"namìøená data OK";
"19.10.2024 10:15:00";0;"namìøená data OK";
"19.10.2024 10:30:00";0;"namìøená data OK";
"19.10.2024 10:45:00";0;"namìøená data OK";
"19.10.2024 11:00:00";0;"namìøená data OK";
"19.10.2024 11:15:00";0;"namìøená data OK";
"19.10.2024 11:30:00";0,014;"namìøená data OK";
"19.10.2024 11:45:00";0;"namìøená data OK";
"19.10.2024 12:00:00";0;"namìøená data OK";
"19.10.2024 12:15:00";0,008;"namìøená data OK";
"19.10.2024 12:30:00";0,001;"namìøená data OK";
"19.10.2024 12:45:00";0;"namìøená data OK";
"19.10.2024 13:00:00";0;"namìøená data OK";
"19.10.2024 13:15:00";0;"namìøená data OK";
"19.10.2024 13:30:00";0;"namìøená data OK";
"19.10.2024 13:45:00";0;"namìøená data OK";
"19.10.2024 14:00:00";0;"namìøená data OK";
"19.10.2024 14:15:00";0;"namìøená data OK";
"19.10.2024 14:30:00";0;"namìøená data OK";
"19.10.2024 14:45:00";0;"namìøená data OK";
"19.10.2024 15:00:00";0;"namìøená data OK";
"19.10.2024 15:15:00";0;"namìøená data OK";
"19.10.2024 15:30:00";0;"namìøená data OK";
"19.10.2024 15:45:00";0;"namìøená data OK";
"19.10.2024 16:00:00";0;"namìøená data OK";
"19.10.2024 16:15:00";0;"namìøená data OK";
"19.10.2024 16:30:00";0;"namìøená data OK";
"19.10.2024 16:45:00";0;"namìøená data OK";
"19.10.2024 17:00:00";0;"namìøená data OK";
"19.10.2024 17:15:00";0,008;"namìøená data OK";
"19.10.2024 17:30:00";0,048;"namìøená data OK";
"19.10.2024 17:45:00";0,151;"namìøená data OK";
"19.10.2024 18:00:00";0,174;"namìøená data OK";
"19.10.2024 18:15:00";0,191;"namìøená data OK";
"19.10.2024 18:30:00";0,16;"namìøená data OK";
"19.10.2024 18:45:00";0,192;"namìøená data OK";
"19.10.2024 19:00:00";0,154;"namìøená data OK";
"19.10.2024 19:15:00";0,203;"namìøená data OK";
"19.10.2024 19:30:00";0,148;"namìøená data OK";
"19.10.2024 19:45:00";0,205;"namìøená data OK";
"19.10.2024 20:00:00";0,149;"namìøená data OK";
"19.10.2024 20:15:00";0,207;"namìøená data OK";
"19.10.2024 20:30:00";0,156;"namìøená data OK";
"19.10.2024 20:45:00";0,192;"namìøená data OK";
"19.10.2024 21:00:00";0,164;"namìøená data OK";
"19.10.2024 21:15:00";0,19;"namìøená data OK";
"19.10.2024 21:30:00";0,17;"namìøená data OK";
"19.10.2024 21:45:00";0,181;"namìøená data OK";
"19.10.2024 22:00:00";0,178;"namìøená data OK";
"19.10.2024 22:15:00";0,178;"namìøená data OK";
"19.10.2024 22:30:00";0,183;"namìøená data OK";
"19.10.2024 22:45:00";0,167;"namìøená data OK";
"19.10.2024 23:00:00";0,19;"namìøená data OK";
"19.10.2024 23:15:00";0,163;"namìøená data OK";
"19.10.2024 23:30:00";0,196;"namìøená data OK";
"19.10.2024 23:45:00";0,157;"namìøená data OK";
"19.10.2024 24:00:00";0,202;"namìøená data OK";
"20.10.2024 00:15:00";0,152;"namìøená data OK";
"20.10.2024 00:30:00";0,204;"namìøená data OK";
"20.10.2024 00:45:00";0,15;"namìøená data OK";
"20.10.2024 01:00:00";0,197;"namìøená data OK";
"20.10.2024 01:15:00";0,159;"namìøená data OK";
"20.10.2024 01:30:00";0,191;"namìøená data OK";
"20.10.2024 01:45:00";0,164;"namìøená data OK";
"20.10.2024 02:00:00";0,183;"namìøená data OK";
"20.10.2024 02:15:00";0,173;"namìøená data OK";
"20.10.2024 02:30:00";0,179;"namìøená data OK";
"20.10.2024 02:45:00";0,177;"namìøená data OK";
"20.10.2024 03:00:00";0,172;"namìøená data OK";
"20.10.2024 03:15:00";0,187;"namìøená data OK";
"20.10.2024 03:30:00";0,168;"namìøená data OK";
"20.10.2024 03:45:00";0,193;"namìøená data OK";
"20.10.2024 04:00:00";0,162;"namìøená data OK";
"20.10.2024 04:15:00";0,2;"namìøená data OK";
"20.10.2024 04:30:00";0,155;"namìøená data OK";
"20.10.2024 04:45:00";0,204;"namìøená data OK";
"20.10.2024 05:00:00";0,152;"namìøená data OK";
"20.10.2024 05:15:00";0,209;"namìøená data OK";
"20.10.2024 05:30:00";0,153;"namìøená data OK";
"20.10.2024 05:45:00";0,198;"namìøená data OK";
"20.10.2024 06:00:00";0,159;"namìøená data OK";
"20.10.2024 06:15:00";0,194;"namìøená data OK";
"20.10.2024 06:30:00";0,165;"namìøená data OK";
"20.10.2024 06:45:00";0,184;"namìøená data OK";
"20.10.2024 07:00:00";0,171;"namìøená data OK";
"20.10.2024 07:15:00";0,181;"namìøená data OK";
"20.10.2024 07:30:00";0,175;"namìøená data OK";
"20.10.2024 07:45:00";0,171;"namìøená data OK";
"20.10.2024 08:00:00";0,146;"namìøená data OK";
"20.10.2024 08:15:00";0;"namìøená data OK";
"20.10.2024 08:30:00";0;"namìøená data OK";
"20.10.2024 08:45:00";0;"namìøená data OK";
"20.10.2024 09:00:00";0;"namìøená data OK";
"20.10.2024 09:15:00";0;"namìøená data OK";
"20.10.2024 09:30:00";0;"namìøená data OK";
"20.10.2024 09:45:00";0;"namìøená data OK";
"20.10.2024 10:00:00";0;"namìøená data OK";
"20.10.2024 10:15:00";0;"namìøená data OK";
"20.10.2024 10:30:00";0;"namìøená data OK";
"20.10.2024 10:45:00";0;"namìøená data OK";
"20.10.2024 11:00:00";0;"namìøená data OK";
"20.10.2024 11:15:00";0;"namìøená data OK";
"20.10.2024 11:30:00";0;"namìøená data OK";
"20.10.2024 11:45:00";0;"namìøená data OK";
"20.10.2024 12:00:00";0;"namìøená data OK";
"20.10.2024 12:15:00";0;"namìøená data OK";
"20.10.2024 12:30:00";0,012;"namìøená data OK";
"20.10.2024 12:45:00";0,004;"namìøená data OK";
"20.10.2024 13:00:00";0,003;"namìøená data OK";
"20.10.2024 13:15:00";0,001;"namìøená data OK";
"20.10.2024 13:30:00";0,012;"namìøená data OK";
"20.10.2024 13:45:00";0,002;"namìøená data OK";
"20.10.2024 14:00:00";0;"namìøená data OK";
"20.10.2024 14:15:00";0;"namìøená data OK";
"20.10.2024 14:30:00";0;"namìøená data OK";
"20.10.2024 14:45:00";0;"namìøená data OK";
"20.10.2024 15:00:00";0;"namìøená data OK";
"20.10.2024 15:15:00";0;"namìøená data OK";
"20.10.2024 15:30:00";0;"namìøená data OK";
"20.10.2024 15:45:00";0;"namìøená data OK";
"20.10.2024 16:00:00";0;"namìøená data OK";
"20.10.2024 16:15:00";0;"namìøená data OK";
"20.10.2024 16:30:00";0;"namìøená data OK";
"20.10.2024 16:45:00";0;"namìøená data OK";
"20.10.2024 17:00:00";0,007;"namìøená data OK";
"20.10.2024 17:15:00";0;"namìøená data OK";
"20.10.2024 17:30:00";0,006;"namìøená data OK";
"20.10.2024 17:45:00";0,057;"namìøená data OK";
"20.10.2024 18:00:00";0,186;"namìøená data OK";
"20.10.2024 18:15:00";0,185;"namìøená data OK";
"20.10.2024 18:30:00";0,212;"namìøená data OK";
"20.10.2024 18:45:00";2,329;"namìøená data OK";
"20.10.2024 19:00:00";1,558;"namìøená data OK";
"20.10.2024 19:15:00";1,213;"namìøená data OK";
"20.10.2024 19:30:00";0,932;"namìøená data OK";
"20.10.2024 19:45:00";1,241;"namìøená data OK";
"20.10.2024 20:00:00";0,714;"namìøená data OK";
"20.10.2024 20:15:00";0,704;"namìøená data OK";
"20.10.2024 20:30:00";0,663;"namìøená data OK";
"20.10.2024 20:45:00";0,349;"namìøená data OK";
"20.10.2024 21:00:00";0,3;"namìøená data OK";
"20.10.2024 21:15:00";0,361;"namìøená data OK";
"20.10.2024 21:30:00";0,316;"namìøená data OK";
"20.10.2024 21:45:00";0,425;"namìøená data OK";
"20.10.2024 22:00:00";0,403;"namìøená data OK";
"20.10.2024 22:15:00";0,438;"namìøená data OK";
"20.10.2024 22:30:00";0,395;"namìøená data OK";
"20.10.2024 22:45:00";0,477;"namìøená data OK";
"20.10.2024 23:00:00";0,371;"namìøená data OK";
"20.10.2024 23:15:00";0,332;"namìøená data OK";
"20.10.2024 23:30:00";0,2;"namìøená data OK";
"20.10.2024 23:45:00";0,229;"namìøená data OK";
"20.10.2024 24:00:00";0,191;"namìøená data OK";
"21.10.2024 00:15:00";0,218;"namìøená data OK";
"21.10.2024 00:30:00";0,193;"namìøená data OK";
"21.10.2024 00:45:00";0,209;"namìøená data OK";
"21.10.2024 01:00:00";0,175;"namìøená data OK";
"21.10.2024 01:15:00";0,224;"namìøená data OK";
"21.10.2024 01:30:00";0,177;"namìøená data OK";
"21.10.2024 01:45:00";0,227;"namìøená data OK";
"21.10.2024 02:00:00";0,176;"namìøená data OK";
"21.10.2024 02:15:00";0,227;"namìøená data OK";
"21.10.2024 02:30:00";0,175;"namìøená data OK";
"21.10.2024 02:45:00";0,211;"namìøená data OK";
"21.10.2024 03:00:00";0,184;"namìøená data OK";
"21.10.2024 03:15:00";0,215;"namìøená data OK";
"21.10.2024 03:30:00";0,186;"namìøená data OK";
"21.10.2024 03:45:00";0,215;"namìøená data OK";
"21.10.2024 04:00:00";0,186;"namìøená data OK";
"21.10.2024 04:15:00";0,212;"namìøená data OK";
"21.10.2024 04:30:00";0,185;"namìøená data OK";
"21.10.2024 04:45:00";0,192;"namìøená data OK";
"21.10.2024 05:00:00";0,201;"namìøená data OK";
"21.10.2024 05:15:00";0,195;"namìøená data OK";
"21.10.2024 05:30:00";0,199;"namìøená data OK";
"21.10.2024 05:45:00";0,195;"namìøená data OK";
"21.10.2024 06:00:00";0,207;"namìøená data OK";
"21.10.2024 06:15:00";0,329;"namìøená data OK";
"21.10.2024 06:30:00";0,673;"namìøená data OK";
"21.10.2024 06:45:00";0,415;"namìøená data OK";
"21.10.2024 07:00:00";0,397;"namìøená data OK";
"21.10.2024 07:15:00";0,281;"namìøená data OK";
"21.10.2024 07:30:00";0,26;"namìøená data OK";
"21.10.2024 07:45:00";0,22;"namìøená data OK";
"21.10.2024 08:00:00";0,064;"namìøená data OK";
"21.10.2024 08:15:00";0,001;"namìøená data OK";
"21.10.2024 08:30:00";0,108;"namìøená data OK";
"21.10.2024 08:45:00";0,04;"namìøená data OK";
"21.10.2024 09:00:00";0,35;"namìøená data OK";
"21.10.2024 09:15:00";0,005;"namìøená data OK";
"21.10.2024 09:30:00";0,002;"namìøená data OK";
"21.10.2024 09:45:00";0,008;"namìøená data OK";
"21.10.2024 10:00:00";0,007;"namìøená data OK";
"21.10.2024 10:15:00";0,02;"namìøená data OK";
"21.10.2024 10:30:00";0,009;"namìøená data OK";
"21.10.2024 10:45:00";0,001;"namìøená data OK";
"21.10.2024 11:00:00";0,178;"namìøená data OK";
"21.10.2024 11:15:00";0,006;"namìøená data OK";
"21.10.2024 11:30:00";0,005;"namìøená data OK";
"21.10.2024 11:45:00";0,012;"namìøená data OK";
"21.10.2024 12:00:00";0,02;"namìøená data OK";
"21.10.2024 12:15:00";0,016;"namìøená data OK";
"21.10.2024 12:30:00";0;"namìøená data OK";
"21.10.2024 12:45:00";0,001;"namìøená data OK";
"21.10.2024 13:00:00";0,001;"namìøená data OK";
"21.10.2024 13:15:00";0;"namìøená data OK";
"21.10.2024 13:30:00";0;"namìøená data OK";
"21.10.2024 13:45:00";0,138;"namìøená data OK";
"21.10.2024 14:00:00";0,051;"namìøená data OK";
"21.10.2024 14:15:00";0,046;"namìøená data OK";
"21.10.2024 14:30:00";0,014;"namìøená data OK";
"21.10.2024 14:45:00";0,004;"namìøená data OK";
"21.10.2024 15:00:00";0,001;"namìøená data OK";
"21.10.2024 15:15:00";0,001;"namìøená data OK";
"21.10.2024 15:30:00";0;"namìøená data OK";
"21.10.2024 15:45:00";0;"namìøená data OK";
"21.10.2024 16:00:00";0;"namìøená data OK";
"21.10.2024 16:15:00";0;"namìøená data OK";
"21.10.2024 16:30:00";0,208;"namìøená data OK";
"21.10.2024 16:45:00";0;"namìøená data OK";
"21.10.2024 17:00:00";0,001;"namìøená data OK";
"21.10.2024 17:15:00";0;"namìøená data OK";
"21.10.2024 17:30:00";0,387;"namìøená data OK";
"21.10.2024 17:45:00";1,427;"namìøená data OK";
"21.10.2024 18:00:00";0,734;"namìøená data OK";
"21.10.2024 18:15:00";0,299;"namìøená data OK";
"21.10.2024 18:30:00";0,387;"namìøená data OK";
"21.10.2024 18:45:00";0,337;"namìøená data OK";
"21.10.2024 19:00:00";0,368;"namìøená data OK";
"21.10.2024 19:15:00";0,35;"namìøená data OK";
"21.10.2024 19:30:00";0,386;"namìøená data OK";
"21.10.2024 19:45:00";0,495;"namìøená data OK";
"21.10.2024 20:00:00";0,725;"namìøená data OK";
"21.10.2024 20:15:00";0,525;"namìøená data OK";
"21.10.2024 20:30:00";0,468;"namìøená data OK";
"21.10.2024 20:45:00";0,4;"namìøená data OK";
"21.10.2024 21:00:00";0,269;"namìøená data OK";
"21.10.2024 21:15:00";0,277;"namìøená data OK";
"21.10.2024 21:30:00";0,221;"namìøená data OK";
"21.10.2024 21:45:00";0,218;"namìøená data OK";
"21.10.2024 22:00:00";0,195;"namìøená data OK";
"21.10.2024 22:15:00";0,21;"namìøená data OK";
"21.10.2024 22:30:00";0,209;"namìøená data OK";
"21.10.2024 22:45:00";0,24;"namìøená data OK";
"21.10.2024 23:00:00";0,299;"namìøená data OK";
"21.10.2024 23:15:00";0,227;"namìøená data OK";
"21.10.2024 23:30:00";0,193;"namìøená data OK";
"21.10.2024 23:45:00";0,194;"namìøená data OK";
"21.10.2024 24:00:00";0,191;"namìøená data OK";
"22.10.2024 00:15:00";0,175;"namìøená data OK";
"22.10.2024 00:30:00";0,207;"namìøená data OK";
"22.10.2024 00:45:00";0,185;"namìøená data OK";
"22.10.2024 01:00:00";0,207;"namìøená data OK";
"22.10.2024 01:15:00";0,212;"namìøená data OK";
"22.10.2024 01:30:00";0,204;"namìøená data OK";
"22.10.2024 01:45:00";0,191;"namìøená data OK";
"22.10.2024 02:00:00";0,202;"namìøená data OK";
"22.10.2024 02:15:00";0,173;"namìøená data OK";
"22.10.2024 02:30:00";0,217;"namìøená data OK";
"22.10.2024 02:45:00";0,178;"namìøená data OK";
"22.10.2024 03:00:00";0,216;"namìøená data OK";
"22.10.2024 03:15:00";0,181;"namìøená data OK";
"22.10.2024 03:30:00";0,213;"namìøená data OK";
"22.10.2024 03:45:00";0,182;"namìøená data OK";
"22.10.2024 04:00:00";0,203;"namìøená data OK";
"22.10.2024 04:15:00";0,17;"namìøená data OK";
"22.10.2024 04:30:00";0,223;"namìøená data OK";
"22.10.2024 04:45:00";0,17;"namìøená data OK";
"22.10.2024 05:00:00";0,221;"namìøená data OK";
"22.10.2024 05:15:00";0,175;"namìøená data OK";
"22.10.2024 05:30:00";0,22;"namìøená data OK";
"22.10.2024 05:45:00";0,175;"namìøená data OK";
"22.10.2024 06:00:00";0,337;"namìøená data OK";
"22.10.2024 06:15:00";0,662;"namìøená data OK";
"22.10.2024 06:30:00";0,651;"namìøená data OK";
"22.10.2024 06:45:00";0,531;"namìøená data OK";
"22.10.2024 07:00:00";0,528;"namìøená data OK";
"22.10.2024 07:15:00";0,426;"namìøená data OK";
"22.10.2024 07:30:00";0,386;"namìøená data OK";
"22.10.2024 07:45:00";0,157;"namìøená data OK";
"22.10.2024 08:00:00";0,177;"namìøená data OK";
"22.10.2024 08:15:00";0;"namìøená data OK";
"22.10.2024 08:30:00";0;"namìøená data OK";
"22.10.2024 08:45:00";0,368;"namìøená data OK";
"22.10.2024 09:00:00";0,067;"namìøená data OK";
"22.10.2024 09:15:00";0,069;"namìøená data OK";
"22.10.2024 09:30:00";0,04;"namìøená data OK";
"22.10.2024 09:45:00";0,009;"namìøená data OK";
"22.10.2024 10:00:00";0,012;"namìøená data OK";
"22.10.2024 10:15:00";0,018;"namìøená data OK";
"22.10.2024 10:30:00";0,011;"namìøená data OK";
"22.10.2024 10:45:00";0,004;"namìøená data OK";
"22.10.2024 11:00:00";0,004;"namìøená data OK";
"22.10.2024 11:15:00";0,013;"namìøená data OK";
"22.10.2024 11:30:00";0,012;"namìøená data OK";
"22.10.2024 11:45:00";0,002;"namìøená data OK";
"22.10.2024 12:00:00";0,006;"namìøená data OK";
"22.10.2024 12:15:00";0,008;"namìøená data OK";
"22.10.2024 12:30:00";0,453;"namìøená data OK";
"22.10.2024 12:45:00";0,077;"namìøená data OK";
"22.10.2024 13:00:00";0,366;"namìøená data OK";
"22.10.2024 13:15:00";0,278;"namìøená data OK";
"22.10.2024 13:30:00";0,407;"namìøená data OK";
"22.10.2024 13:45:00";0,012;"namìøená data OK";
"22.10.2024 14:00:00";0,327;"namìøená data OK";
"22.10.2024 14:15:00";0,363;"namìøená data OK";
"22.10.2024 14:30:00";0;"namìøená data OK";
"22.10.2024 14:45:00";0;"namìøená data OK";
"22.10.2024 15:00:00";0;"namìøená data OK";
"22.10.2024 15:15:00";0,201;"namìøená data OK";
"22.10.2024 15:30:00";0;"namìøená data OK";
"22.10.2024 15:45:00";0,001;"namìøená data OK";
"22.10.2024 16:00:00";0;"namìøená data OK";
"22.10.2024 16:15:00";0;"namìøená data OK";
"22.10.2024 16:30:00";0,043;"namìøená data OK";
"22.10.2024 16:45:00";0,797;"namìøená data OK";
"22.10.2024 17:00:00";0,921;"namìøená data OK";
"22.10.2024 17:15:00";0,121;"namìøená data OK";
"22.10.2024 17:30:00";0,173;"namìøená data OK";
"22.10.2024 17:45:00";0,271;"namìøená data OK";
