"Datum";"+A/84121509 [kW]";"Status";
"12.08.2025 06:30:00";0,001;"namìøená data OK";
"12.08.2025 06:45:00";0,158;"namìøená data OK";
"12.08.2025 07:00:00";0,038;"namìøená data OK";
"12.08.2025 07:15:00";0,016;"namìøená data OK";
"12.08.2025 07:30:00";0;"namìøená data OK";
"12.08.2025 07:45:00";0,002;"namìøená data OK";
"12.08.2025 08:00:00";0;"namìøená data OK";
"12.08.2025 08:15:00";0;"namìøená data OK";
"12.08.2025 08:30:00";0;"namìøená data OK";
"12.08.2025 08:45:00";0,085;"namìøená data OK";
"12.08.2025 09:00:00";0,002;"namìøená data OK";
"12.08.2025 09:15:00";0,017;"namìøená data OK";
"12.08.2025 09:30:00";0,015;"namìøená data OK";
"12.08.2025 09:45:00";0,257;"namìøená data OK";
"12.08.2025 10:00:00";0,288;"namìøená data OK";
"12.08.2025 10:15:00";0,002;"namìøená data OK";
"12.08.2025 10:30:00";0,001;"namìøená data OK";
"12.08.2025 10:45:00";0;"namìøená data OK";
"12.08.2025 11:00:00";0,003;"namìøená data OK";
"12.08.2025 11:15:00";0,064;"namìøená data OK";
"12.08.2025 11:30:00";0,005;"namìøená data OK";
"12.08.2025 11:45:00";0,015;"namìøená data OK";
"12.08.2025 12:00:00";0,003;"namìøená data OK";
"12.08.2025 12:15:00";0;"namìøená data OK";
"12.08.2025 12:30:00";0;"namìøená data OK";
"12.08.2025 12:45:00";0;"namìøená data OK";
"12.08.2025 13:00:00";0;"namìøená data OK";
"12.08.2025 13:15:00";0;"namìøená data OK";
"12.08.2025 13:30:00";0;"namìøená data OK";
"12.08.2025 13:45:00";0,65;"namìøená data OK";
"12.08.2025 14:00:00";0,387;"namìøená data OK";
"12.08.2025 14:15:00";0,179;"namìøená data OK";
"12.08.2025 14:30:00";0,356;"namìøená data OK";
"12.08.2025 14:45:00";0,083;"namìøená data OK";
"12.08.2025 15:00:00";0,127;"namìøená data OK";
"12.08.2025 15:15:00";0,28;"namìøená data OK";
"12.08.2025 15:30:00";0,121;"namìøená data OK";
"12.08.2025 15:45:00";0,135;"namìøená data OK";
"12.08.2025 16:00:00";0;"namìøená data OK";
"12.08.2025 16:15:00";0,036;"namìøená data OK";
"12.08.2025 16:30:00";0,125;"namìøená data OK";
"12.08.2025 16:45:00";0,001;"namìøená data OK";
"12.08.2025 17:00:00";0;"namìøená data OK";
"12.08.2025 17:15:00";0,007;"namìøená data OK";
"12.08.2025 17:30:00";0,015;"namìøená data OK";
"12.08.2025 17:45:00";0,035;"namìøená data OK";
"12.08.2025 18:00:00";0,065;"namìøená data OK";
"12.08.2025 18:15:00";0,006;"namìøená data OK";
"12.08.2025 18:30:00";0,004;"namìøená data OK";
"12.08.2025 18:45:00";0;"namìøená data OK";
"12.08.2025 19:00:00";0,841;"namìøená data OK";
"12.08.2025 19:15:00";1,078;"namìøená data OK";
"12.08.2025 19:30:00";0,001;"namìøená data OK";
"12.08.2025 19:45:00";0,005;"namìøená data OK";
"12.08.2025 20:00:00";0,006;"namìøená data OK";
"12.08.2025 20:15:00";0,06;"namìøená data OK";
"12.08.2025 20:30:00";0,161;"namìøená data OK";
"12.08.2025 20:45:00";0,199;"namìøená data OK";
"12.08.2025 21:00:00";0,146;"namìøená data OK";
"12.08.2025 21:15:00";0,18;"namìøená data OK";
"12.08.2025 21:30:00";0,174;"namìøená data OK";
"12.08.2025 21:45:00";0,169;"namìøená data OK";
"12.08.2025 22:00:00";0,217;"namìøená data OK";
"12.08.2025 22:15:00";0,382;"namìøená data OK";
"12.08.2025 22:30:00";0,485;"namìøená data OK";
"12.08.2025 22:45:00";0,32;"namìøená data OK";
"12.08.2025 23:00:00";0,276;"namìøená data OK";
"12.08.2025 23:15:00";0,308;"namìøená data OK";
"12.08.2025 23:30:00";0,261;"namìøená data OK";
"12.08.2025 23:45:00";0,142;"namìøená data OK";
"12.08.2025 24:00:00";0,203;"namìøená data OK";
"13.08.2025 00:15:00";0,222;"namìøená data OK";
"13.08.2025 00:30:00";0,158;"namìøená data OK";
"13.08.2025 00:45:00";0,223;"namìøená data OK";
"13.08.2025 01:00:00";0,203;"namìøená data OK";
"13.08.2025 01:15:00";0,174;"namìøená data OK";
"13.08.2025 01:30:00";0,216;"namìøená data OK";
"13.08.2025 01:45:00";0,2;"namìøená data OK";
"13.08.2025 02:00:00";0,176;"namìøená data OK";
"13.08.2025 02:15:00";0,227;"namìøená data OK";
"13.08.2025 02:30:00";0,173;"namìøená data OK";
"13.08.2025 02:45:00";0,202;"namìøená data OK";
"13.08.2025 03:00:00";0,236;"namìøená data OK";
"13.08.2025 03:15:00";0,308;"namìøená data OK";
"13.08.2025 03:30:00";0,292;"namìøená data OK";
"13.08.2025 03:45:00";0,253;"namìøená data OK";
"13.08.2025 04:00:00";0,271;"namìøená data OK";
"13.08.2025 04:15:00";0,231;"namìøená data OK";
"13.08.2025 04:30:00";0,24;"namìøená data OK";
"13.08.2025 04:45:00";0,262;"namìøená data OK";
"13.08.2025 05:00:00";0,222;"namìøená data OK";
"13.08.2025 05:15:00";0,229;"namìøená data OK";
"13.08.2025 05:30:00";0,249;"namìøená data OK";
"13.08.2025 05:45:00";0,215;"namìøená data OK";
"13.08.2025 06:00:00";0,26;"namìøená data OK";
"13.08.2025 06:15:00";0,235;"namìøená data OK";
"13.08.2025 06:30:00";0,02;"namìøená data OK";
"13.08.2025 06:45:00";0,008;"namìøená data OK";
"13.08.2025 07:00:00";0,013;"namìøená data OK";
"13.08.2025 07:15:00";0,018;"namìøená data OK";
"13.08.2025 07:30:00";0,015;"namìøená data OK";
"13.08.2025 07:45:00";0,005;"namìøená data OK";
"13.08.2025 08:00:00";0,007;"namìøená data OK";
"13.08.2025 08:15:00";0,01;"namìøená data OK";
"13.08.2025 08:30:00";0,006;"namìøená data OK";
"13.08.2025 08:45:00";0,001;"namìøená data OK";
"13.08.2025 09:00:00";0;"namìøená data OK";
"13.08.2025 09:15:00";0;"namìøená data OK";
"13.08.2025 09:30:00";0;"namìøená data OK";
"13.08.2025 09:45:00";0;"namìøená data OK";
"13.08.2025 10:00:00";0;"namìøená data OK";
"13.08.2025 10:15:00";0;"namìøená data OK";
"13.08.2025 10:30:00";0;"namìøená data OK";
"13.08.2025 10:45:00";0,014;"namìøená data OK";
"13.08.2025 11:00:00";0;"namìøená data OK";
"13.08.2025 11:15:00";0;"namìøená data OK";
"13.08.2025 11:30:00";0;"namìøená data OK";
"13.08.2025 11:45:00";0,001;"namìøená data OK";
"13.08.2025 12:00:00";0,009;"namìøená data OK";
"13.08.2025 12:15:00";0,018;"namìøená data OK";
"13.08.2025 12:30:00";0;"namìøená data OK";
"13.08.2025 12:45:00";0,002;"namìøená data OK";
"13.08.2025 13:00:00";0,007;"namìøená data OK";
"13.08.2025 13:15:00";0,003;"namìøená data OK";
"13.08.2025 13:30:00";0;"namìøená data OK";
"13.08.2025 13:45:00";0,005;"namìøená data OK";
"13.08.2025 14:00:00";0,015;"namìøená data OK";
"13.08.2025 14:15:00";0,001;"namìøená data OK";
"13.08.2025 14:30:00";0;"namìøená data OK";
"13.08.2025 14:45:00";0;"namìøená data OK";
"13.08.2025 15:00:00";0;"namìøená data OK";
"13.08.2025 15:15:00";0;"namìøená data OK";
"13.08.2025 15:30:00";0;"namìøená data OK";
"13.08.2025 15:45:00";0,052;"namìøená data OK";
"13.08.2025 16:00:00";0,1;"namìøená data OK";
"13.08.2025 16:15:00";0,004;"namìøená data OK";
"13.08.2025 16:30:00";0,775;"namìøená data OK";
"13.08.2025 16:45:00";0,737;"namìøená data OK";
"13.08.2025 17:00:00";0,519;"namìøená data OK";
"13.08.2025 17:15:00";0,455;"namìøená data OK";
"13.08.2025 17:30:00";0,523;"namìøená data OK";
"13.08.2025 17:45:00";0,526;"namìøená data OK";
"13.08.2025 18:00:00";0,653;"namìøená data OK";
"13.08.2025 18:15:00";0,858;"namìøená data OK";
"13.08.2025 18:30:00";1,41;"namìøená data OK";
"13.08.2025 18:45:00";0,264;"namìøená data OK";
"13.08.2025 19:00:00";0,599;"namìøená data OK";
"13.08.2025 19:15:00";0,018;"namìøená data OK";
"13.08.2025 19:30:00";0,045;"namìøená data OK";
"13.08.2025 19:45:00";0,096;"namìøená data OK";
"13.08.2025 20:00:00";0,532;"namìøená data OK";
"13.08.2025 20:15:00";0,81;"namìøená data OK";
"13.08.2025 20:30:00";0,33;"namìøená data OK";
"13.08.2025 20:45:00";0,335;"namìøená data OK";
"13.08.2025 21:00:00";3,166;"namìøená data OK";
"13.08.2025 21:15:00";0,515;"namìøená data OK";
"13.08.2025 21:30:00";0,368;"namìøená data OK";
"13.08.2025 21:45:00";0,408;"namìøená data OK";
"13.08.2025 22:00:00";0,372;"namìøená data OK";
"13.08.2025 22:15:00";0,52;"namìøená data OK";
"13.08.2025 22:30:00";0,518;"namìøená data OK";
"13.08.2025 22:45:00";0,362;"namìøená data OK";
"13.08.2025 23:00:00";0,33;"namìøená data OK";
"13.08.2025 23:15:00";0,271;"namìøená data OK";
"13.08.2025 23:30:00";0,264;"namìøená data OK";
"13.08.2025 23:45:00";0,228;"namìøená data OK";
"13.08.2025 24:00:00";0,272;"namìøená data OK";
"14.08.2025 00:15:00";0,275;"namìøená data OK";
"14.08.2025 00:30:00";0,228;"namìøená data OK";
"14.08.2025 00:45:00";0,284;"namìøená data OK";
"14.08.2025 01:00:00";0,26;"namìøená data OK";
"14.08.2025 01:15:00";0,263;"namìøená data OK";
"14.08.2025 01:30:00";0,26;"namìøená data OK";
"14.08.2025 01:45:00";0,278;"namìøená data OK";
"14.08.2025 02:00:00";0,299;"namìøená data OK";
"14.08.2025 02:15:00";0,227;"namìøená data OK";
"14.08.2025 02:30:00";0,269;"namìøená data OK";
"14.08.2025 02:45:00";0,254;"namìøená data OK";
"14.08.2025 03:00:00";0,24;"namìøená data OK";
"14.08.2025 03:15:00";0,274;"namìøená data OK";
"14.08.2025 03:30:00";0,221;"namìøená data OK";
"14.08.2025 03:45:00";0,285;"namìøená data OK";
"14.08.2025 04:00:00";0,222;"namìøená data OK";
"14.08.2025 04:15:00";0,304;"namìøená data OK";
"14.08.2025 04:30:00";0,271;"namìøená data OK";
"14.08.2025 04:45:00";0,285;"namìøená data OK";
"14.08.2025 05:00:00";0,287;"namìøená data OK";
"14.08.2025 05:15:00";0,255;"namìøená data OK";
"14.08.2025 05:30:00";0,315;"namìøená data OK";
"14.08.2025 05:45:00";0,246;"namìøená data OK";
"14.08.2025 06:00:00";0,295;"namìøená data OK";
"14.08.2025 06:15:00";0,263;"namìøená data OK";
"14.08.2025 06:30:00";0,146;"namìøená data OK";
"14.08.2025 06:45:00";0,192;"namìøená data OK";
"14.08.2025 07:00:00";0,053;"namìøená data OK";
"14.08.2025 07:15:00";0,027;"namìøená data OK";
"14.08.2025 07:30:00";0,006;"namìøená data OK";
"14.08.2025 07:45:00";0,005;"namìøená data OK";
"14.08.2025 08:00:00";0,006;"namìøená data OK";
"14.08.2025 08:15:00";0,009;"namìøená data OK";
"14.08.2025 08:30:00";0,009;"namìøená data OK";
"14.08.2025 08:45:00";0,012;"namìøená data OK";
"14.08.2025 09:00:00";0,005;"namìøená data OK";
"14.08.2025 09:15:00";0,001;"namìøená data OK";
"14.08.2025 09:30:00";0;"namìøená data OK";
"14.08.2025 09:45:00";0;"namìøená data OK";
"14.08.2025 10:00:00";0;"namìøená data OK";
"14.08.2025 10:15:00";0;"namìøená data OK";
"14.08.2025 10:30:00";0;"namìøená data OK";
"14.08.2025 10:45:00";0,002;"namìøená data OK";
"14.08.2025 11:00:00";1,147;"namìøená data OK";
"14.08.2025 11:15:00";0,34;"namìøená data OK";
"14.08.2025 11:30:00";0,031;"namìøená data OK";
"14.08.2025 11:45:00";0;"namìøená data OK";
"14.08.2025 12:00:00";0;"namìøená data OK";
"14.08.2025 12:15:00";0,164;"namìøená data OK";
"14.08.2025 12:30:00";0,002;"namìøená data OK";
"14.08.2025 12:45:00";0,005;"namìøená data OK";
"14.08.2025 13:00:00";0;"namìøená data OK";
"14.08.2025 13:15:00";0,001;"namìøená data OK";
"14.08.2025 13:30:00";0,001;"namìøená data OK";
"14.08.2025 13:45:00";0,042;"namìøená data OK";
"14.08.2025 14:00:00";0,088;"namìøená data OK";
"14.08.2025 14:15:00";0,033;"namìøená data OK";
"14.08.2025 14:30:00";0;"namìøená data OK";
"14.08.2025 14:45:00";0;"namìøená data OK";
"14.08.2025 15:00:00";0;"namìøená data OK";
"14.08.2025 15:15:00";0;"namìøená data OK";
"14.08.2025 15:30:00";0,001;"namìøená data OK";
"14.08.2025 15:45:00";0,004;"namìøená data OK";
"14.08.2025 16:00:00";0;"namìøená data OK";
"14.08.2025 16:15:00";0;"namìøená data OK";
"14.08.2025 16:30:00";0;"namìøená data OK";
"14.08.2025 16:45:00";0;"namìøená data OK";
"14.08.2025 17:00:00";0,001;"namìøená data OK";
"14.08.2025 17:15:00";0,001;"namìøená data OK";
"14.08.2025 17:30:00";0;"namìøená data OK";
"14.08.2025 17:45:00";0;"namìøená data OK";
"14.08.2025 18:00:00";0,001;"namìøená data OK";
"14.08.2025 18:15:00";0,008;"namìøená data OK";
"14.08.2025 18:30:00";0,024;"namìøená data OK";
"14.08.2025 18:45:00";0,022;"namìøená data OK";
"14.08.2025 19:00:00";2,406;"namìøená data OK";
"14.08.2025 19:15:00";1,582;"namìøená data OK";
"14.08.2025 19:30:00";0,013;"namìøená data OK";
"14.08.2025 19:45:00";0,027;"namìøená data OK";
"14.08.2025 20:00:00";0,121;"namìøená data OK";
"14.08.2025 20:15:00";0,511;"namìøená data OK";
"14.08.2025 20:30:00";0,557;"namìøená data OK";
"14.08.2025 20:45:00";0,545;"namìøená data OK";
"14.08.2025 21:00:00";0,467;"namìøená data OK";
"14.08.2025 21:15:00";0,388;"namìøená data OK";
"14.08.2025 21:30:00";0,441;"namìøená data OK";
"14.08.2025 21:45:00";0,501;"namìøená data OK";
"14.08.2025 22:00:00";0,521;"namìøená data OK";
"14.08.2025 22:15:00";0,717;"namìøená data OK";
"14.08.2025 22:30:00";1,106;"namìøená data OK";
"14.08.2025 22:45:00";1,078;"namìøená data OK";
"14.08.2025 23:00:00";1,147;"namìøená data OK";
"14.08.2025 23:15:00";1,607;"namìøená data OK";
"14.08.2025 23:30:00";1,734;"namìøená data OK";
"14.08.2025 23:45:00";1,803;"namìøená data OK";
"14.08.2025 24:00:00";1,576;"namìøená data OK";
"15.08.2025 00:15:00";1,372;"namìøená data OK";
"15.08.2025 00:30:00";1,535;"namìøená data OK";
"15.08.2025 00:45:00";1,46;"namìøená data OK";
"15.08.2025 01:00:00";1,434;"namìøená data OK";
"15.08.2025 01:15:00";1,581;"namìøená data OK";
"15.08.2025 01:30:00";1,372;"namìøená data OK";
"15.08.2025 01:45:00";1,533;"namìøená data OK";
"15.08.2025 02:00:00";1,571;"namìøená data OK";
"15.08.2025 02:15:00";1,384;"namìøená data OK";
"15.08.2025 02:30:00";1,521;"namìøená data OK";
"15.08.2025 02:45:00";1,504;"namìøená data OK";
"15.08.2025 03:00:00";1,355;"namìøená data OK";
"15.08.2025 03:15:00";1,57;"namìøená data OK";
"15.08.2025 03:30:00";1,531;"namìøená data OK";
"15.08.2025 03:45:00";1,555;"namìøená data OK";
"15.08.2025 04:00:00";1,046;"namìøená data OK";
"15.08.2025 04:15:00";0,978;"namìøená data OK";
"15.08.2025 04:30:00";1,021;"namìøená data OK";
"15.08.2025 04:45:00";0,968;"namìøená data OK";
"15.08.2025 05:00:00";0,984;"namìøená data OK";
"15.08.2025 05:15:00";0,978;"namìøená data OK";
"15.08.2025 05:30:00";0,97;"namìøená data OK";
"15.08.2025 05:45:00";0,998;"namìøená data OK";
"15.08.2025 06:00:00";0,995;"namìøená data OK";
"15.08.2025 06:15:00";1,01;"namìøená data OK";
"15.08.2025 06:30:00";0,706;"namìøená data OK";
"15.08.2025 06:45:00";0,087;"namìøená data OK";
"15.08.2025 07:00:00";0,02;"namìøená data OK";
"15.08.2025 07:15:00";0,011;"namìøená data OK";
"15.08.2025 07:30:00";0,008;"namìøená data OK";
"15.08.2025 07:45:00";0,007;"namìøená data OK";
"15.08.2025 08:00:00";0,007;"namìøená data OK";
"15.08.2025 08:15:00";0,124;"namìøená data OK";
"15.08.2025 08:30:00";0,081;"namìøená data OK";
"15.08.2025 08:45:00";0,072;"namìøená data OK";
"15.08.2025 09:00:00";0,042;"namìøená data OK";
"15.08.2025 09:15:00";0,142;"namìøená data OK";
"15.08.2025 09:30:00";0,061;"namìøená data OK";
"15.08.2025 09:45:00";0,052;"namìøená data OK";
"15.08.2025 10:00:00";0,028;"namìøená data OK";
"15.08.2025 10:15:00";0,037;"namìøená data OK";
"15.08.2025 10:30:00";0,008;"namìøená data OK";
"15.08.2025 10:45:00";0;"namìøená data OK";
"15.08.2025 11:00:00";0;"namìøená data OK";
"15.08.2025 11:15:00";0;"namìøená data OK";
"15.08.2025 11:30:00";0;"namìøená data OK";
"15.08.2025 11:45:00";0;"namìøená data OK";
"15.08.2025 12:00:00";0;"namìøená data OK";
"15.08.2025 12:15:00";0;"namìøená data OK";
"15.08.2025 12:30:00";0;"namìøená data OK";
"15.08.2025 12:45:00";0;"namìøená data OK";
"15.08.2025 13:00:00";0;"namìøená data OK";
"15.08.2025 13:15:00";0;"namìøená data OK";
"15.08.2025 13:30:00";0;"namìøená data OK";
"15.08.2025 13:45:00";0;"namìøená data OK";
"15.08.2025 14:00:00";0;"namìøená data OK";
"15.08.2025 14:15:00";0;"namìøená data OK";
"15.08.2025 14:30:00";0;"namìøená data OK";
"15.08.2025 14:45:00";0;"namìøená data OK";
"15.08.2025 15:00:00";0;"namìøená data OK";
"15.08.2025 15:15:00";0;"namìøená data OK";
"15.08.2025 15:30:00";0,001;"namìøená data OK";
"15.08.2025 15:45:00";0;"namìøená data OK";
"15.08.2025 16:00:00";0,016;"namìøená data OK";
"15.08.2025 16:15:00";0,359;"namìøená data OK";
"15.08.2025 16:30:00";0,257;"namìøená data OK";
"15.08.2025 16:45:00";0,037;"namìøená data OK";
"15.08.2025 17:00:00";0,721;"namìøená data OK";
"15.08.2025 17:15:00";1,592;"namìøená data OK";
"15.08.2025 17:30:00";0,665;"namìøená data OK";
"15.08.2025 17:45:00";0,998;"namìøená data OK";
"15.08.2025 18:00:00";0,274;"namìøená data OK";
"15.08.2025 18:15:00";2,774;"namìøená data OK";
"15.08.2025 18:30:00";0,419;"namìøená data OK";
"15.08.2025 18:45:00";0,001;"namìøená data OK";
"15.08.2025 19:00:00";0,196;"namìøená data OK";
"15.08.2025 19:15:00";0,84;"namìøená data OK";
"15.08.2025 19:30:00";0,909;"namìøená data OK";
"15.08.2025 19:45:00";0,147;"namìøená data OK";
"15.08.2025 20:00:00";0,184;"namìøená data OK";
"15.08.2025 20:15:00";0,248;"namìøená data OK";
"15.08.2025 20:30:00";0,284;"namìøená data OK";
"15.08.2025 20:45:00";0,839;"namìøená data OK";
"15.08.2025 21:00:00";0,352;"namìøená data OK";
"15.08.2025 21:15:00";0,453;"namìøená data OK";
"15.08.2025 21:30:00";0,856;"namìøená data OK";
"15.08.2025 21:45:00";1,382;"namìøená data OK";
"15.08.2025 22:00:00";1,279;"namìøená data OK";
"15.08.2025 22:15:00";1,284;"namìøená data OK";
"15.08.2025 22:30:00";1,202;"namìøená data OK";
"15.08.2025 22:45:00";1,18;"namìøená data OK";
"15.08.2025 23:00:00";0,952;"namìøená data OK";
"15.08.2025 23:15:00";0,977;"namìøená data OK";
"15.08.2025 23:30:00";1,047;"namìøená data OK";
"15.08.2025 23:45:00";0,918;"namìøená data OK";
"15.08.2025 24:00:00";0,984;"namìøená data OK";
"16.08.2025 00:15:00";0,955;"namìøená data OK";
"16.08.2025 00:30:00";0,966;"namìøená data OK";
"16.08.2025 00:45:00";1,036;"namìøená data OK";
"16.08.2025 01:00:00";0,922;"namìøená data OK";
"16.08.2025 01:15:00";0,984;"namìøená data OK";
"16.08.2025 01:30:00";0,95;"namìøená data OK";
"16.08.2025 01:45:00";0,952;"namìøená data OK";
"16.08.2025 02:00:00";0,983;"namìøená data OK";
"16.08.2025 02:15:00";0,916;"namìøená data OK";
"16.08.2025 02:30:00";0,984;"namìøená data OK";
"16.08.2025 02:45:00";0,932;"namìøená data OK";
"16.08.2025 03:00:00";0,958;"namìøená data OK";
"16.08.2025 03:15:00";0,966;"namìøená data OK";
"16.08.2025 03:30:00";0,916;"namìøená data OK";
"16.08.2025 03:45:00";0,978;"namìøená data OK";
"16.08.2025 04:00:00";0,918;"namìøená data OK";
"16.08.2025 04:15:00";0,993;"namìøená data OK";
"16.08.2025 04:30:00";0,982;"namìøená data OK";
"16.08.2025 04:45:00";0,953;"namìøená data OK";
"16.08.2025 05:00:00";1,001;"namìøená data OK";
"16.08.2025 05:15:00";0,932;"namìøená data OK";
"16.08.2025 05:30:00";0,995;"namìøená data OK";
"16.08.2025 05:45:00";0,949;"namìøená data OK";
"16.08.2025 06:00:00";0,968;"namìøená data OK";
"16.08.2025 06:15:00";0,983;"namìøená data OK";
"16.08.2025 06:30:00";0,87;"namìøená data OK";
"16.08.2025 06:45:00";0,28;"namìøená data OK";
"16.08.2025 07:00:00";0,012;"namìøená data OK";
"16.08.2025 07:15:00";0,023;"namìøená data OK";
"16.08.2025 07:30:00";0,011;"namìøená data OK";
"16.08.2025 07:45:00";0;"namìøená data OK";
"16.08.2025 08:00:00";0,008;"namìøená data OK";
"16.08.2025 08:15:00";0;"namìøená data OK";
"16.08.2025 08:30:00";0,01;"namìøená data OK";
"16.08.2025 08:45:00";0,045;"namìøená data OK";
"16.08.2025 09:00:00";0,305;"namìøená data OK";
"16.08.2025 09:15:00";0,037;"namìøená data OK";
"16.08.2025 09:30:00";0,593;"namìøená data OK";
"16.08.2025 09:45:00";0,004;"namìøená data OK";
"16.08.2025 10:00:00";0,009;"namìøená data OK";
"16.08.2025 10:15:00";0,004;"namìøená data OK";
"16.08.2025 10:30:00";0,283;"namìøená data OK";
"16.08.2025 10:45:00";0,109;"namìøená data OK";
"16.08.2025 11:00:00";0,009;"namìøená data OK";
"16.08.2025 11:15:00";0,003;"namìøená data OK";
"16.08.2025 11:30:00";0,001;"namìøená data OK";
"16.08.2025 11:45:00";0;"namìøená data OK";
"16.08.2025 12:00:00";0;"namìøená data OK";
"16.08.2025 12:15:00";0,016;"namìøená data OK";
"16.08.2025 12:30:00";0,017;"namìøená data OK";
"16.08.2025 12:45:00";0,003;"namìøená data OK";
"16.08.2025 13:00:00";0;"namìøená data OK";
"16.08.2025 13:15:00";0;"namìøená data OK";
"16.08.2025 13:30:00";0;"namìøená data OK";
"16.08.2025 13:45:00";0,019;"namìøená data OK";
"16.08.2025 14:00:00";0,018;"namìøená data OK";
"16.08.2025 14:15:00";0,001;"namìøená data OK";
"16.08.2025 14:30:00";0,006;"namìøená data OK";
"16.08.2025 14:45:00";0;"namìøená data OK";
"16.08.2025 15:00:00";0;"namìøená data OK";
"16.08.2025 15:15:00";0,003;"namìøená data OK";
"16.08.2025 15:30:00";0;"namìøená data OK";
"16.08.2025 15:45:00";0,003;"namìøená data OK";
"16.08.2025 16:00:00";0;"namìøená data OK";
"16.08.2025 16:15:00";0,003;"namìøená data OK";
"16.08.2025 16:30:00";0;"namìøená data OK";
"16.08.2025 16:45:00";0;"namìøená data OK";
"16.08.2025 17:00:00";0,012;"namìøená data OK";
"16.08.2025 17:15:00";0;"namìøená data OK";
"16.08.2025 17:30:00";0,075;"namìøená data OK";
"16.08.2025 17:45:00";0,173;"namìøená data OK";
"16.08.2025 18:00:00";0,033;"namìøená data OK";
"16.08.2025 18:15:00";0,041;"namìøená data OK";
"16.08.2025 18:30:00";0,098;"namìøená data OK";
"16.08.2025 18:45:00";0,014;"namìøená data OK";
"16.08.2025 19:00:00";0,012;"namìøená data OK";
"16.08.2025 19:15:00";0,022;"namìøená data OK";
"16.08.2025 19:30:00";0,449;"namìøená data OK";
"16.08.2025 19:45:00";0,594;"namìøená data OK";
"16.08.2025 20:00:00";0,237;"namìøená data OK";
"16.08.2025 20:15:00";0,218;"namìøená data OK";
"16.08.2025 20:30:00";0,298;"namìøená data OK";
"16.08.2025 20:45:00";0,286;"namìøená data OK";
"16.08.2025 21:00:00";0,275;"namìøená data OK";
"16.08.2025 21:15:00";0,309;"namìøená data OK";
"16.08.2025 21:30:00";0,465;"namìøená data OK";
"16.08.2025 21:45:00";0,378;"namìøená data OK";
"16.08.2025 22:00:00";0,367;"namìøená data OK";
"16.08.2025 22:15:00";0,253;"namìøená data OK";
"16.08.2025 22:30:00";0,246;"namìøená data OK";
"16.08.2025 22:45:00";0,302;"namìøená data OK";
"16.08.2025 23:00:00";0,279;"namìøená data OK";
"16.08.2025 23:15:00";0,191;"namìøená data OK";
"16.08.2025 23:30:00";0,273;"namìøená data OK";
"16.08.2025 23:45:00";0,234;"namìøená data OK";
"16.08.2025 24:00:00";0,248;"namìøená data OK";
"17.08.2025 00:15:00";0,239;"namìøená data OK";
"17.08.2025 00:30:00";0,221;"namìøená data OK";
"17.08.2025 00:45:00";0,253;"namìøená data OK";
"17.08.2025 01:00:00";0,21;"namìøená data OK";
"17.08.2025 01:15:00";0,264;"namìøená data OK";
"17.08.2025 01:30:00";0,204;"namìøená data OK";
"17.08.2025 01:45:00";0,249;"namìøená data OK";
"17.08.2025 02:00:00";0,234;"namìøená data OK";
"17.08.2025 02:15:00";0,231;"namìøená data OK";
"17.08.2025 02:30:00";0,241;"namìøená data OK";
"17.08.2025 02:45:00";0,213;"namìøená data OK";
"17.08.2025 03:00:00";0,266;"namìøená data OK";
"17.08.2025 03:15:00";0,252;"namìøená data OK";
"17.08.2025 03:30:00";0,253;"namìøená data OK";
"17.08.2025 03:45:00";0,219;"namìøená data OK";
"17.08.2025 04:00:00";0,231;"namìøená data OK";
"17.08.2025 04:15:00";0,28;"namìøená data OK";
"17.08.2025 04:30:00";0,245;"namìøená data OK";
"17.08.2025 04:45:00";0,283;"namìøená data OK";
"17.08.2025 05:00:00";0,242;"namìøená data OK";
"17.08.2025 05:15:00";0,283;"namìøená data OK";
"17.08.2025 05:30:00";0,248;"namìøená data OK";
"17.08.2025 05:45:00";0,265;"namìøená data OK";
"17.08.2025 06:00:00";0,278;"namìøená data OK";
"17.08.2025 06:15:00";0,246;"namìøená data OK";
"17.08.2025 06:30:00";0,282;"namìøená data OK";
"17.08.2025 06:45:00";0,046;"namìøená data OK";
"17.08.2025 07:00:00";0,033;"namìøená data OK";
"17.08.2025 07:15:00";0,032;"namìøená data OK";
"17.08.2025 07:30:00";0,001;"namìøená data OK";
"17.08.2025 07:45:00";0,007;"namìøená data OK";
"17.08.2025 08:00:00";0,302;"namìøená data OK";
"17.08.2025 08:15:00";0,272;"namìøená data OK";
"17.08.2025 08:30:00";0,054;"namìøená data OK";
"17.08.2025 08:45:00";0,048;"namìøená data OK";
"17.08.2025 09:00:00";0,02;"namìøená data OK";
"17.08.2025 09:15:00";0,016;"namìøená data OK";
"17.08.2025 09:30:00";0,012;"namìøená data OK";
"17.08.2025 09:45:00";0,002;"namìøená data OK";
"17.08.2025 10:00:00";0;"namìøená data OK";
"17.08.2025 10:15:00";0;"namìøená data OK";
"17.08.2025 10:30:00";0;"namìøená data OK";
"17.08.2025 10:45:00";0,001;"namìøená data OK";
"17.08.2025 11:00:00";0;"namìøená data OK";
"17.08.2025 11:15:00";0,004;"namìøená data OK";
"17.08.2025 11:30:00";0,003;"namìøená data OK";
"17.08.2025 11:45:00";0;"namìøená data OK";
"17.08.2025 12:00:00";0;"namìøená data OK";
"17.08.2025 12:15:00";0;"namìøená data OK";
"17.08.2025 12:30:00";0;"namìøená data OK";
